subregions,years,animal_price,year_id,subregion_id
,2004-2009,249.8,7,5
Southern Europe,2004-2009,293.09,7,1
,2004-2009,4.48,7,5
Western Europe,2004-2009,165.48,7,4
Northern Europe,2004-2009,76.37,7,2
Southern Europe,2004-2009,47.28,7,1
,2004-2009,25.4,7,5
Eastern Europe,2004-2009,50.11,7,3
Northern Europe,2004-2009,25.47,7,2
Eastern Europe,2004-2009,79.26,7,3
Northern Europe,2004-2009,482.86,7,2
,2004-2009,4.49,7,5
Southern Europe,2004-2009,152.94,7,1
Southern Europe,2004-2009,36.18,7,1
Eastern Europe,2004-2009,90.44,7,3
Northern Europe,2004-2009,209.33,7,2
,2004-2009,140.0,7,5
,2004-2009,3.25,7,5
Northern Europe,2004-2009,245.96,7,2
Northern Europe,2004-2009,209.33,7,2
Western Europe,2004-2009,169.4,7,4
Northern Europe,2004-2009,19.58,7,2
Eastern Europe,2004-2009,113.23,7,3
Southern Europe,2004-2009,257.12,7,1
Eastern Europe,2004-2009,6.08,7,3
Southern Europe,2004-2009,509.47,7,1
Western Europe,2004-2009,293.0,7,4
Eastern Europe,2004-2009,86.76,7,3
Western Europe,2004-2009,139.65,7,4
Northern Europe,2004-2009,34.51,7,2
Western Europe,2004-2009,139.65,7,4
Southern Europe,2004-2009,47.28,7,1
Western Europe,2004-2009,273.24,7,4
Northern Europe,2004-2009,437.5,7,2
Northern Europe,2004-2009,151.45,7,2
Southern Europe,2004-2009,4.85,7,1
,2004-2009,25.91,7,5
,2004-2009,129.77,7,5
,2004-2009,35.89,7,5
Southern Europe,2004-2009,55.81,7,1
Northern Europe,2004-2009,209.33,7,2
Eastern Europe,2004-2009,99.42,7,3
Southern Europe,2004-2009,162.73,7,1
Northern Europe,2004-2009,78.27,7,2
,2004-2009,109.03,7,5
Western Europe,2004-2009,151.7,7,4
Eastern Europe,2004-2009,152.42,7,3
Southern Europe,2004-2009,76.47,7,1
Western Europe,2004-2009,9.79,7,4
Northern Europe,2004-2009,81.17,7,2
Northern Europe,2004-2009,209.33,7,2
Eastern Europe,2004-2009,93.35,7,3
Northern Europe,2004-2009,135.84,7,2
,2004-2009,52.26,7,5
Northern Europe,2004-2009,,7,2
Northern Europe,2004-2009,404.35,7,2
Eastern Europe,2004-2009,5.16,7,3
,2004-2009,142.16,7,5
Western Europe,2004-2009,1473.9,7,4
Northern Europe,2004-2009,93.3,7,2
Northern Europe,2004-2009,154.09,7,2
,2004-2009,86.75,7,5
Eastern Europe,2004-2009,38.66,7,3
Southern Europe,2004-2009,130.35,7,1
Northern Europe,2004-2009,209.33,7,2
,2004-2009,93.06,7,5
Northern Europe,2004-2009,209.33,7,2
Western Europe,2004-2009,181.44,7,4
Western Europe,2004-2009,2.59,7,4
Northern Europe,2004-2009,76.92,7,2
,2004-2009,121.76,7,5
Southern Europe,2004-2009,89.56,7,1
Northern Europe,2004-2009,729.75,7,2
Southern Europe,2004-2009,148.61,7,1
Northern Europe,2004-2009,130.71,7,2
Eastern Europe,2004-2009,69.6,7,3
,2004-2009,45.65,7,5
Western Europe,2004-2009,188.16,7,4
Southern Europe,2004-2009,57.09,7,1
Northern Europe,2004-2009,209.33,7,2
Western Europe,2004-2009,133.91,7,4
Western Europe,2004-2009,57.0,7,4
Northern Europe,2004-2009,555.47,7,2
Eastern Europe,2004-2009,19.43,7,3
Southern Europe,2004-2009,79.97,7,1
Southern Europe,2004-2009,50.1,7,1
,2004-2009,917.76,7,5
Northern Europe,2004-2009,209.33,7,2
Northern Europe,2004-2009,555.93,7,2
Eastern Europe,2004-2009,187.86,7,3
,2004-2009,334.22,7,5
Northern Europe,2004-2009,886.77,7,2
Western Europe,2004-2009,571.0,7,4
Southern Europe,2004-2009,94.08,7,1
,2004-2009,140.38,7,5
Northern Europe,2004-2009,209.33,7,2
Northern Europe,2004-2009,209.33,7,2
Eastern Europe,2004-2009,30.66,7,3
,2004-2009,102.84,7,5
Northern Europe,2004-2009,67.27,7,2
,2004-2009,98.71,7,5
Northern Europe,2004-2009,209.33,7,2
Northern Europe,2004-2009,45.82,7,2
,2004-2009,56.09,7,5
Southern Europe,2004-2009,435.43,7,1
Southern Europe,2004-2009,41.34,7,1
Northern Europe,2004-2009,129.01,7,2
Northern Europe,2004-2009,304.39,7,2
Northern Europe,2004-2009,108.16,7,2
,2004-2009,130.15,7,5
Northern Europe,2004-2009,311.74,7,2
Southern Europe,2004-2009,11.43,7,1
,2004-2009,25.36,7,5
Northern Europe,2004-2009,125.88,7,2
Northern Europe,2004-2009,209.33,7,2
Northern Europe,2004-2009,26.22,7,2
Western Europe,2004-2009,462.0,7,4
Southern Europe,2004-2009,199.54,7,1
Southern Europe,2004-2009,74.06,7,1
,2004-2009,91.11,7,5
Southern Europe,2004-2009,5.71,7,1
Southern Europe,2004-2009,115.04,7,1
Northern Europe,2004-2009,62.97,7,2
Northern Europe,2004-2009,209.33,7,2
Western Europe,2004-2009,160.68,7,4
Northern Europe,2004-2009,166.57,7,2
Northern Europe,2004-2009,64.66,7,2
,2004-2009,107.8,7,5
Northern Europe,2004-2009,30.5,7,2
Northern Europe,2004-2009,3.85,7,2
,2004-2009,26.34,7,5
Northern Europe,2004-2009,209.33,7,2
Southern Europe,2004-2009,90.1,7,1
,2004-2009,385.0,7,5
Northern Europe,2004-2009,209.33,7,2
Southern Europe,2004-2009,296.21,7,1
Eastern Europe,2004-2009,57.62,7,3
Northern Europe,2004-2009,209.33,7,2
Southern Europe,2004-2009,17.42,7,1
Northern Europe,2004-2009,84.86,7,2
,2004-2009,297.66,7,5
Northern Europe,2004-2009,44.6,7,2
Southern Europe,2004-2009,928.96,7,1
Northern Europe,2004-2009,137.46,7,2
Northern Europe,2004-2009,940.71,7,2
Northern Europe,2004-2009,209.33,7,2
Eastern Europe,2004-2009,40.32,7,3
Southern Europe,2004-2009,210.23,7,1
Western Europe,2004-2009,100.0,7,4
Western Europe,2004-2009,937.8,7,4
Southern Europe,2004-2009,678.24,7,1
Southern Europe,2004-2009,95.63,7,1
Western Europe,2004-2009,149.43,7,4
Western Europe,2004-2009,98.05,7,4
Northern Europe,2004-2009,4.39,7,2
Northern Europe,2004-2009,873.74,7,2
Western Europe,2004-2009,45.41,7,4
Western Europe,2004-2009,10.3,7,4
Northern Europe,2004-2009,92.06,7,2
,2004-2009,939.73,7,5
Eastern Europe,2004-2009,302.55,7,3
Northern Europe,2004-2009,209.33,7,2
,2004-2009,4.96,7,5
Southern Europe,2004-2009,114.93,7,1
Southern Europe,2004-2009,494.49,7,1
Western Europe,2004-2009,175.17,7,4
Southern Europe,2004-2009,482.81,7,1
Southern Europe,2004-2009,85.23,7,1
Southern Europe,2004-2009,377.2,7,1
Eastern Europe,2004-2009,114.89,7,3
Western Europe,2004-2009,377.5,7,4
Eastern Europe,2004-2009,74.57,7,3
Western Europe,2004-2009,400.0,7,4
,2004-2009,120.77,7,5
,2004-2009,172.91,7,5
Northern Europe,2004-2009,99.02,7,2
Southern Europe,2004-2009,404.36,7,1
,2004-2009,12.64,7,5
Eastern Europe,2004-2009,183.66,7,3
,2004-2009,185.27,7,5
Southern Europe,2004-2009,361.37,7,1
Western Europe,2004-2009,189.0,7,4
Southern Europe,2004-2009,441.5,7,1
Northern Europe,2004-2009,51.2,7,2
,2004-2009,260.06,7,5
Northern Europe,2004-2009,143.46,7,2
Southern Europe,2004-2009,23.42,7,1
Southern Europe,2004-2009,31.45,7,1
Western Europe,2004-2009,62.0,7,4
Western Europe,2004-2009,859.0,7,4
Eastern Europe,2004-2009,105.84,7,3
Southern Europe,2004-2009,476.9,7,1
Northern Europe,2004-2009,256.32,7,2
,2004-2009,61.16,7,5
Western Europe,2004-2009,57.17,7,4
,2004-2009,100.73,7,5
Southern Europe,2004-2009,197.72,7,1
Southern Europe,2004-2009,84.02,7,1
,2004-2009,73.55,7,5
,2004-2009,150.24,7,5
,2004-2009,147.09,7,5
,2004-2009,97.41,7,5
Northern Europe,2004-2009,18.52,7,2
Northern Europe,2004-2009,4.28,7,2
,2004-2009,91.35,7,5
,2004-2009,169.77,7,5
,2004-2009,95.13,7,5
Northern Europe,2004-2009,109.46,7,2
Northern Europe,2004-2009,143.06,7,2
Southern Europe,2004-2009,101.38,7,1
Western Europe,2004-2009,129.5,7,4
Southern Europe,2004-2009,129.53,7,1
,2004-2009,71.22,7,5
Southern Europe,2004-2009,29.09,7,1
,2004-2009,118.37,7,5
,2004-2009,113.92,7,5
Northern Europe,2004-2009,80.2,7,2
,2004-2009,120.62,7,5
,2004-2009,68.55,7,5
Eastern Europe,2004-2009,129.35,7,3
Southern Europe,2004-2009,52.91,7,1
Southern Europe,2004-2009,518.37,7,1
Southern Europe,2004-2009,468.01,7,1
Southern Europe,2004-2009,156.09,7,1
Northern Europe,2004-2009,103.05,7,2
Southern Europe,2004-2009,42.82,7,1
Northern Europe,2004-2009,290.78,7,2
Northern Europe,2004-2009,54.25,7,2
Southern Europe,2004-2009,91.03,7,1
Southern Europe,2004-2009,399.99,7,1
Western Europe,2004-2009,77.66,7,4
Northern Europe,2004-2009,57.3,7,2
Eastern Europe,2004-2009,89.36,7,3
Southern Europe,2004-2009,208.45,7,1
Western Europe,2004-2009,69.0,7,4
,2004-2009,71.13,7,5
Western Europe,2004-2009,80.45,7,4
Southern Europe,2004-2009,120.98,7,1
Southern Europe,2004-2009,498.05,7,1
Southern Europe,2004-2009,88.96,7,1
Western Europe,2004-2009,307.7,7,4
Southern Europe,2004-2009,450.85,7,1
,2004-2009,215.25,7,5
Southern Europe,2004-2009,58.53,7,1
Southern Europe,2004-2009,283.92,7,1
,2004-2009,255.02,7,5
,2004-2009,69.8,7,5
Northern Europe,2004-2009,152.58,7,2
Southern Europe,2004-2009,348.51,7,1
,2004-2009,82.15,7,5
Eastern Europe,2004-2009,153.56,7,3
,2004-2009,146.26,7,5
Northern Europe,2004-2009,70.06,7,2
Eastern Europe,2004-2009,98.32,7,3
Northern Europe,2004-2009,124.94,7,2
Northern Europe,2004-2009,104.74,7,2
Western Europe,2004-2009,416.5,7,4
,2004-2009,185.4,7,5
,2004-2009,227.29,7,5
Northern Europe,2004-2009,165.21,7,2
Eastern Europe,2004-2009,53.28,7,3
Western Europe,2004-2009,268.6,7,4
Southern Europe,2004-2009,100.02,7,1
Southern Europe,2004-2009,218.76,7,1
Eastern Europe,2004-2009,145.82,7,3
Northern Europe,2004-2009,140.43,7,2
,2004-2009,178.5,7,5
Eastern Europe,2004-2009,92.79,7,3
Western Europe,2004-2009,125.66,7,4
Southern Europe,2004-2009,34.07,7,1
,2004-2009,117.51,7,5
Eastern Europe,2004-2009,152.42,7,3
Western Europe,2004-2009,133.0,7,4
,2004-2009,170.2,7,5
Northern Europe,2004-2009,107.89,7,2
Southern Europe,2004-2009,178.67,7,1
Southern Europe,2004-2009,155.73,7,1
Southern Europe,2004-2009,29.37,7,1
Northern Europe,2004-2009,80.43,7,2
,2004-2009,96.95,7,5
Eastern Europe,2004-2009,131.46,7,3
Northern Europe,2004-2009,32.84,7,2
,2004-2009,106.84,7,5
Northern Europe,2004-2009,125.3,7,2
Western Europe,2004-2009,571.0,7,4
Northern Europe,2004-2009,25.26,7,2
Northern Europe,2004-2009,28.72,7,2
Western Europe,2004-2009,27.95,7,4
Northern Europe,2004-2009,133.21,7,2
,2004-2009,153.84,7,5
,2004-2009,141.17,7,5
Western Europe,2004-2009,140.66,7,4
,2004-2009,175.44,7,5
,2004-2009,130.15,7,5
Southern Europe,2004-2009,250.95,7,1
Western Europe,2004-2009,27.6,7,4
Northern Europe,2004-2009,140.6,7,2
Southern Europe,2004-2009,494.49,7,1
,2004-2009,27.66,7,5
Western Europe,2004-2009,148.0,7,4
Eastern Europe,2004-2009,21.42,7,3
Southern Europe,2004-2009,156.32,7,1
Western Europe,2004-2009,26.4,7,4
Eastern Europe,2004-2009,193.32,7,3
Northern Europe,2004-2009,106.52,7,2
Northern Europe,2004-2009,106.81,7,2
Western Europe,2004-2009,140.38,7,4
Southern Europe,2004-2009,264.31,7,1
Southern Europe,2004-2009,103.65,7,1
Northern Europe,2004-2009,29.1,7,2
Northern Europe,2004-2009,129.01,7,2
Northern Europe,2004-2009,171.55,7,2
Southern Europe,2004-2009,175.51,7,1
,2004-2009,285.93,7,5
Western Europe,2004-2009,189.54,7,4
Northern Europe,2004-2009,25.34,7,2
Southern Europe,2004-2009,27.11,7,1
Western Europe,2004-2009,27.56,7,4
,2004-2009,204.53,7,5
,2004-2009,35.89,7,5
Western Europe,2004-2009,29.44,7,4
,2004-2009,208.74,7,5
Eastern Europe,2004-2009,18.04,7,3
Western Europe,2004-2009,144.19,7,4
Northern Europe,2004-2009,83.6,7,2
Southern Europe,2004-2009,173.67,7,1
Southern Europe,2004-2009,107.98,7,1
,2004-2009,45.65,7,5
,2004-2009,209.95,7,5
Southern Europe,2004-2009,172.47,7,1
Northern Europe,2004-2009,17.62,7,2
Western Europe,2004-2009,29.09,7,4
,2004-2009,108.38,7,5
Southern Europe,2004-2009,232.22,7,1
,2004-2009,86.75,7,5
Eastern Europe,2004-2009,115.24,7,3
,2004-2009,27.35,7,5
Southern Europe,2004-2009,169.55,7,1
Northern Europe,2004-2009,92.12,7,2
Western Europe,2004-2009,114.02,7,4
Western Europe,2004-2009,115.85,7,4
Northern Europe,2004-2009,19.41,7,2
Eastern Europe,2004-2009,129.76,7,3
Southern Europe,2004-2009,41.75,7,1
Northern Europe,2004-2009,24.83,7,2
,2004-2009,139.27,7,5
Southern Europe,2004-2009,173.83,7,1
Southern Europe,2004-2009,282.66,7,1
Southern Europe,2004-2009,290.37,7,1
Eastern Europe,2004-2009,253.42,7,3
Northern Europe,2004-2009,194.37,7,2
,2004-2009,153.02,7,5
,2004-2009,160.3,7,5
,2004-2009,180.5,7,5
Northern Europe,2004-2009,61.48,7,2
Western Europe,2004-2009,140.0,7,4
,2004-2009,159.46,7,5
Western Europe,2004-2009,126.14,7,4
Eastern Europe,2004-2009,76.78,7,3
Southern Europe,2004-2009,147.46,7,1
,2004-2009,101.45,7,5
,2004-2009,147.86,7,5
Western Europe,2004-2009,677.0,7,4
Western Europe,2004-2009,116.0,7,4
Southern Europe,2004-2009,96.77,7,1
Eastern Europe,2004-2009,140.61,7,3
,2004-2009,173.97,7,5
Western Europe,2004-2009,178.32,7,4
Northern Europe,2004-2009,95.06,7,2
,2004-2009,110.76,7,5
Southern Europe,2004-2009,849.79,7,1
Southern Europe,2004-2009,187.21,7,1
Eastern Europe,2004-2009,210.72,7,3
Northern Europe,2004-2009,137.77,7,2
,2004-2009,147.46,7,5
Eastern Europe,2004-2009,113.23,7,3
Western Europe,2004-2009,215.0,7,4
Northern Europe,2004-2009,103.22,7,2
Southern Europe,2004-2009,153.17,7,1
Western Europe,2004-2009,161.76,7,4
,2004-2009,192.15,7,5
Western Europe,2004-2009,144.0,7,4
Northern Europe,2004-2009,166.57,7,2
Northern Europe,2004-2009,121.85,7,2
,2004-2009,105.42,7,5
Northern Europe,2004-2009,133.0,7,2
Northern Europe,2004-2009,321.78,7,2
Northern Europe,2004-2009,146.52,7,2
Western Europe,2004-2009,152.0,7,4
Eastern Europe,2004-2009,206.69,7,3
Southern Europe,2004-2009,307.68,7,1
,2004-2009,123.19,7,5
Southern Europe,2004-2009,196.4,7,1
Northern Europe,2004-2009,256.1,7,2
Western Europe,2004-2009,140.38,7,4
Northern Europe,2004-2009,197.67,7,2
Southern Europe,2004-2009,177.71,7,1
,2004-2009,219.66,7,5
Western Europe,2004-2009,564.0,7,4
,2004-2009,198.7,7,5
Northern Europe,2004-2009,125.07,7,2
Western Europe,2004-2009,197.26,7,4
,2004-2009,155.76,7,5
Northern Europe,2004-2009,80.03,7,2
Southern Europe,2004-2009,35.02,7,1
Western Europe,2004-2009,72.0,7,4
,2004-2009,227.29,7,5
Northern Europe,2004-2009,109.46,7,2
Western Europe,2004-2009,9.79,7,4
,2004-2009,185.26,7,5
Eastern Europe,2004-2009,145.82,7,3
Eastern Europe,2004-2009,5.16,7,3
Southern Europe,2004-2009,107.0,7,1
,2004-2009,4.7,7,5
Western Europe,2004-2009,10.3,7,4
Western Europe,2004-2009,133.0,7,4
Western Europe,2004-2009,409.0,7,4
Southern Europe,2004-2009,498.05,7,1
Northern Europe,2004-2009,279.57,7,2
,2004-2009,150.24,7,5
,2004-2009,71.12,7,5
Eastern Europe,2004-2009,19.43,7,3
Northern Europe,2004-2009,164.76,7,2
Western Europe,2004-2009,1473.9,7,4
Southern Europe,2004-2009,290.37,7,1
Northern Europe,2004-2009,107.96,7,2
Southern Europe,2004-2009,55.81,7,1
Northern Europe,2004-2009,209.33,7,2
Northern Europe,2004-2009,326.1,7,2
,2004-2009,153.01,7,5
Eastern Europe,2004-2009,140.61,7,3
Eastern Europe,2004-2009,58.29,7,3
Southern Europe,2004-2009,50.1,7,1
Northern Europe,2004-2009,45.82,7,2
Northern Europe,2004-2009,287.15,7,2
Northern Europe,2004-2009,57.36,7,2
,2004-2009,4.95,7,5
,2004-2009,118.37,7,5
Northern Europe,2004-2009,5.2,7,2
,2004-2009,279.5,7,5
,2004-2009,178.48,7,5
Northern Europe,2004-2009,189.61,7,2
,2004-2009,95.12,7,5
Northern Europe,2004-2009,38.55,7,2
,2004-2009,198.71,7,5
Northern Europe,2004-2009,4.67,7,2
,2004-2009,106.84,7,5
,2004-2009,110.76,7,5
Eastern Europe,2004-2009,206.69,7,3
,2004-2009,100.73,7,5
Western Europe,2004-2009,214.93,7,4
Southern Europe,2004-2009,187.42,7,1
Southern Europe,2004-2009,17.15,7,1
Northern Europe,2004-2009,256.32,7,2
Northern Europe,2004-2009,297.65,7,2
Southern Europe,2004-2009,5.71,7,1
Northern Europe,2004-2009,3.85,7,2
Southern Europe,2004-2009,197.72,7,1
,2004-2009,101.45,7,5
Northern Europe,2004-2009,125.3,7,2
Eastern Europe,2004-2009,314.84,7,3
Northern Europe,2004-2009,256.32,7,2
,2004-2009,56.09,7,5
Eastern Europe,2004-2009,30.66,7,3
Western Europe,2004-2009,80.45,7,4
,2004-2009,105.42,7,5
,2004-2009,30.1,7,5
Southern Europe,2004-2009,156.32,7,1
Western Europe,2004-2009,126.3,7,4
Northern Europe,2004-2009,137.79,7,2
,2004-2009,22.42,7,5
Northern Europe,2004-2009,103.35,7,2
Northern Europe,2004-2009,125.07,7,2
Southern Europe,2004-2009,175.98,7,1
Northern Europe,2004-2009,555.93,7,2
Northern Europe,2004-2009,125.89,7,2
Eastern Europe,2004-2009,90.44,7,3
Southern Europe,2004-2009,32.48,7,1
Eastern Europe,2004-2009,17.85,7,3
Northern Europe,2004-2009,550.93,7,2
Western Europe,2004-2009,165.48,7,4
,2004-2009,208.74,7,5
,2004-2009,204.53,7,5
Eastern Europe,2004-2009,92.79,7,3
Southern Europe,2004-2009,296.57,7,1
Southern Europe,2004-2009,168.54,7,1
Northern Europe,2004-2009,209.33,7,2
,2004-2009,102.85,7,5
Eastern Europe,2004-2009,69.6,7,3
Western Europe,2004-2009,133.91,7,4
,2004-2009,98.71,7,5
,2004-2009,138.61,7,5
Eastern Europe,2004-2009,193.32,7,3
Eastern Europe,2004-2009,93.35,7,3
,2004-2009,109.03,7,5
Northern Europe,2004-2009,76.92,7,2
Southern Europe,2004-2009,410.6,7,1
,2004-2009,334.22,7,5
,2004-2009,61.18,7,5
Eastern Europe,2004-2009,105.84,7,3
,2004-2009,175.44,7,5
Northern Europe,2004-2009,143.06,7,2
Western Europe,2004-2009,30.79,7,4
Western Europe,2004-2009,189.75,7,4
Northern Europe,2004-2009,93.3,7,2
Northern Europe,2004-2009,137.46,7,2
Southern Europe,2004-2009,143.34,7,1
Southern Europe,2004-2009,35.74,7,1
Eastern Europe,2004-2009,210.72,7,3
Northern Europe,2004-2009,30.6,7,2
,2004-2009,26.34,7,5
Southern Europe,2004-2009,155.73,7,1
Western Europe,2004-2009,62.43,7,4
Southern Europe,2004-2009,603.33,7,1
,2004-2009,233.51,7,5
Eastern Europe,2004-2009,187.86,7,3
Southern Europe,2004-2009,199.54,7,1
Southern Europe,2004-2009,209.38,7,1
,2004-2009,218.22,7,5
Eastern Europe,2004-2009,86.76,7,3
Northern Europe,2004-2009,555.47,7,2
Western Europe,2004-2009,273.24,7,4
Southern Europe,2004-2009,76.47,7,1
Northern Europe,2004-2009,123.08,7,2
,2004-2009,52.26,7,5
Eastern Europe,2004-2009,89.36,7,3
Southern Europe,2004-2009,178.67,7,1
Southern Europe,2004-2009,91.32,7,1
Northern Europe,2004-2009,209.33,7,2
Southern Europe,2004-2009,173.83,7,1
Northern Europe,2004-2009,499.32,7,2
Northern Europe,2004-2009,209.33,7,2
Southern Europe,2004-2009,89.56,7,1
,2004-2009,25.36,7,5
,2004-2009,242.92,7,5
,2004-2009,147.46,7,5
Northern Europe,2004-2009,26.24,7,2
Northern Europe,2004-2009,76.37,7,2
Northern Europe,2004-2009,140.6,7,2
,2004-2009,123.19,7,5
Northern Europe,2004-2009,124.08,7,2
Eastern Europe,2004-2009,38.66,7,3
Southern Europe,2004-2009,404.36,7,1
Southern Europe,2004-2009,246.58,7,1
Western Europe,2004-2009,333.0,7,4
Northern Europe,2004-2009,19.58,7,2
,2004-2009,115.31,7,5
Eastern Europe,2004-2009,147.48,7,3
Northern Europe,2004-2009,215.28,7,2
,2004-2009,108.39,7,5
Eastern Europe,2004-2009,129.76,7,3
Northern Europe,2004-2009,124.94,7,2
Western Europe,2004-2009,137.0,7,4
Southern Europe,2004-2009,307.68,7,1
Southern Europe,2004-2009,183.63,7,1
Western Europe,2004-2009,191.67,7,4
Northern Europe,2004-2009,103.05,7,2
,2004-2009,145.42,7,5
Southern Europe,2004-2009,152.12,7,1
Northern Europe,2004-2009,95.06,7,2
Southern Europe,2004-2009,295.56,7,1
Eastern Europe,2004-2009,74.57,7,3
Southern Europe,2004-2009,145.5,7,1
Northern Europe,2004-2009,116.72,7,2
Southern Europe,2004-2009,348.51,7,1
Northern Europe,2004-2009,209.33,7,2
Northern Europe,2004-2009,83.67,7,2
Northern Europe,2004-2009,80.2,7,2
Eastern Europe,2004-2009,78.43,7,3
Southern Europe,2004-2009,316.51,7,1
,2004-2009,120.76,7,5
Eastern Europe,2004-2009,98.32,7,3
Southern Europe,2004-2009,76.23,7,1
Eastern Europe,2004-2009,302.55,7,3
Eastern Europe,2004-2009,76.78,7,3
,2004-2009,185.89,7,5
Northern Europe,2004-2009,106.55,7,2
Southern Europe,2004-2009,211.3,7,1
Eastern Europe,2004-2009,183.66,7,3
Southern Europe,2004-2009,508.72,7,1
Southern Europe,2004-2009,196.4,7,1
,2004-2009,69.81,7,5
Southern Europe,2004-2009,281.05,7,1
Western Europe,2004-2009,116.0,7,4
Southern Europe,2004-2009,267.5,7,1
Northern Europe,2004-2009,193.76,7,2
Southern Europe,2004-2009,100.02,7,1
Western Europe,2004-2009,114.02,7,4
Northern Europe,2004-2009,209.33,7,2
Eastern Europe,2004-2009,300.75,7,3
,2004-2009,197.0,7,5
Northern Europe,2004-2009,256.1,7,2
,2004-2009,82.16,7,5
Eastern Europe,2004-2009,129.35,7,3
Northern Europe,2004-2009,69.81,7,2
Southern Europe,2004-2009,254.3,7,1
,2004-2009,172.91,7,5
Eastern Europe,2004-2009,153.56,7,3
Northern Europe,2004-2009,873.74,7,2
Western Europe,2004-2009,189.12,7,4
Northern Europe,2004-2009,208.73,7,2
Southern Europe,2004-2009,283.92,7,1
Northern Europe,2004-2009,5.42,7,2
,2004-2009,159.46,7,5
Northern Europe,2004-2009,940.66,7,2
,2004-2009,7.73,7,5
,2004-2009,4.48,7,5
Northern Europe,2004-2009,152.58,7,2
Northern Europe,2004-2009,4.28,7,2
,2004-2009,173.97,7,5
Western Europe,2004-2009,45.41,7,4
Southern Europe,2004-2009,88.96,7,1
Western Europe,2004-2009,111.77,7,4
Western Europe,2004-2009,150.0,7,4
Southern Europe,2004-2009,261.5,7,1
Northern Europe,2004-2009,106.52,7,2
Eastern Europe,2004-2009,6.08,7,3
Southern Europe,2004-2009,23.42,7,1
Northern Europe,2004-2009,5.19,7,2
Southern Europe,2004-2009,120.98,7,1
Eastern Europe,2004-2009,114.89,7,3
Western Europe,2004-2009,197.26,7,4
Northern Europe,2004-2009,226.31,7,2
Southern Europe,2004-2009,176.79,7,1
,2004-2009,260.06,7,5
Northern Europe,2004-2009,51.2,7,2
Northern Europe,2004-2009,104.74,7,2
,2004-2009,96.97,7,5
Northern Europe,2004-2009,315.69,7,2
,2004-2009,4.49,7,5
,2004-2009,91.35,7,5
Southern Europe,2004-2009,4.51,7,1
,2004-2009,3.25,7,5
Eastern Europe,2004-2009,131.46,7,3
Southern Europe,2004-2009,114.93,7,1
Southern Europe,2004-2009,107.98,7,1
Northern Europe,2004-2009,22.29,7,2
Northern Europe,2004-2009,143.46,7,2
Southern Europe,2004-2009,928.96,7,1
,2004-2009,70.6,7,5
,2004-2009,43.3,7,5
Southern Europe,2004-2009,173.67,7,1
Eastern Europe,2004-2009,40.32,7,3
Northern Europe,2004-2009,179.48,7,2
,2004-2009,297.66,7,5
,2004-2009,68.55,7,5
Northern Europe,2004-2009,197.7,7,2
Eastern Europe,2004-2009,158.25,7,3
Northern Europe,2004-2009,140.42,7,2
Northern Europe,2004-2009,147.02,7,2
Southern Europe,2004-2009,35.09,7,1
Southern Europe,2004-2009,67.98,7,1
Western Europe,2004-2009,96.0,7,4
Northern Europe,2004-2009,106.81,7,2
,2004-2009,255.02,7,5
Southern Europe,2004-2009,569.8,7,1
,2004-2009,12.66,7,5
,2004-2009,209.95,7,5
Southern Europe,2004-2009,399.99,7,1
Northern Europe,2004-2009,44.6,7,2
,2004-2009,147.86,7,5
Northern Europe,2004-2009,84.86,7,2
Northern Europe,2004-2009,80.03,7,2
,2004-2009,78.29,7,5
Northern Europe,2004-2009,133.0,7,2
Northern Europe,2004-2009,365.6,7,2
Western Europe,2004-2009,29.44,7,4
Western Europe,2004-2009,27.95,7,4
Eastern Europe,2004-2009,99.42,7,3
Northern Europe,2004-2009,17.62,7,2
Southern Europe,2004-2009,129.53,7,1
,2004-2009,215.25,7,5
